ordre,x0,x1,x2,x3,x4,y0,y1,y2,etat,solution,chemin_solution,no,no_parent,a,b,c,n,rest,rest2,nombre,x,y,ID_RESOLUTION,a2,b2
4,1,9,1,0,0,7,9,0,1,1,1,10004,10003,7,,0,1,18527,18,18527,191,97,10101,0,
4,7,9,0,0,0,1,9,1,1,1,1,32337,32336,1,,0,1,18527,18,18527,97,191,10101,0,
4,7,4,6,2,0,7,0,0,1,1,1,22249,22248,7,,0,1,18529,18,18529,2647,7,10101,0,
4,1,3,4,0,0,3,4,0,1,1,1,4449,4448,3,,0,1,18533,18,18533,431,43,10101,0,
4,3,4,0,0,0,1,3,4,1,1,1,14893,14892,1,,0,1,18533,18,18533,43,431,10101,0,
4,9,0,7,3,0,5,0,0,1,1,1,78149,78148,5,,0,1,18545,18,18545,3709,5,10101,0,
4,1,9,0,1,0,7,1,0,1,1,1,1127,1126,7,,1,1,8547,8,18547,1091,17,10101,0,
4,7,2,4,1,0,3,1,0,1,1,1,23349,23348,3,,1,1,8551,8,18551,1427,13,10101,0,
4,7,7,2,0,0,7,6,0,1,1,1,28893,28892,7,,0,1,18559,18,18559,277,67,10101,0,
4,7,6,0,0,0,7,7,2,1,1,1,30226,30225,7,,0,1,18559,18,18559,67,277,10101,0,
4,7,7,9,0,0,9,1,0,1,1,1,23338,23337,9,,0,1,18563,18,18563,977,19,10101,0,
4,9,1,0,0,0,7,7,9,1,1,1,42114,42113,7,,0,1,18563,18,18563,19,977,10101,0,
4,1,3,0,0,0,9,9,5,1,1,1,10559,10558,9,,0,1,18569,18,18569,31,599,10101,0,
4,9,9,5,0,0,1,3,0,1,1,1,36671,36670,1,,0,1,18569,18,18569,599,31,10101,0,
4,9,2,4,1,0,3,1,0,1,1,1,34460,34459,3,,1,1,8577,8,18577,1429,13,10101,0,
4,3,9,0,1,0,7,1,0,1,1,1,12238,12237,7,,1,1,8581,8,18581,1093,17,10101,0,
4,1,4,6,0,0,9,2,0,1,1,1,2227,2226,9,,0,1,18589,18,18589,641,29,10101,0,
4,9,2,0,0,0,1,4,6,1,1,1,38448,38447,1,,0,1,18589,18,18589,29,641,10101,0,
4,7,9,1,6,0,3,0,0,1,1,1,22293,22292,3,,0,1,18591,18,18591,6197,3,10101,0,
4,9,1,7,3,0,5,0,0,1,1,1,78149,78148,5,,0,1,18595,18,18595,3719,5,10101,0,
4,9,9,1,6,0,3,0,0,1,1,1,33404,33403,3,,0,1,18597,18,18597,6199,3,10101,0,
4,7,5,6,2,0,7,0,0,1,1,1,22249,22248,7,,0,1,18599,18,18599,2657,7,10101,0,
4,9,7,1,0,0,9,0,1,1,1,1,33449,33448,9,,1,1,9511,9,19511,179,109,10101,0,
4,9,0,1,0,0,9,7,1,1,1,1,41226,41225,9,,1,1,9511,9,19511,109,179,10101,0,
4,3,7,6,0,0,9,2,0,1,1,1,13338,13337,9,,0,1,19517,19,19517,673,29,10101,0,
4,9,2,0,0,0,3,7,6,1,1,1,41781,41780,3,,0,1,19517,19,19517,29,673,10101,0,
4,1,3,1,0,0,9,4,1,1,1,1,4560,4559,9,,1,1,9519,9,19519,131,149,10101,0,
4,9,4,1,0,0,1,3,1,1,1,1,36782,36781,1,,1,1,9519,9,19519,149,131,10101,0,
4,9,8,7,2,0,7,0,0,1,1,1,33360,33359,7,,0,1,19523,19,19523,2789,7,10101,0,
4,1,3,3,0,0,9,5,0,1,1,1,5560,5559,9,,0,1,19529,19,19529,331,59,10101,0,
4,9,5,0,0,0,1,3,3,1,1,1,37004,37003,1,,0,1,19529,19,19529,59,331,10101,0,
4,7,0,9,3,0,5,0,0,1,1,1,67149,67148,5,,0,1,19535,19,19535,3907,5,10101,0,
4,1,9,7,2,0,7,0,0,1,1,1,27,26,7,,0,1,19537,19,19537,2791,7,10101,0,
4,7,7,7,1,0,1,1,0,1,1,1,23349,23348,1,,1,1,9547,9,19547,1777,11,10101,0,
4,3,7,1,0,0,3,1,1,1,1,1,12338,12337,3,,1,1,9549,9,19549,173,113,10101,0,
4,3,1,1,0,0,3,7,1,1,1,1,19004,19003,3,,1,1,9549,9,19549,113,173,10101,0,
4,1,1,9,3,0,5,0,0,1,1,1,482,481,5,,0,1,19555,19,19555,3911,5,10101,0,
4,1,3,6,0,0,1,3,0,1,1,1,3338,3337,1,,0,1,19561,19,19561,631,31,10101,0,
4,1,3,0,0,0,1,3,6,1,1,1,4004,4003,1,,0,1,19561,19,19561,31,631,10101,0,
4,1,2,5,6,0,3,0,0,1,1,1,71,70,3,,0,1,19563,19,19563,6521,3,10101,0,
4,1,5,1,1,0,7,1,0,1,1,1,1127,1126,7,,1,1,9567,9,19567,1151,17,10101,0,
4,7,9,7,2,0,7,0,0,1,1,1,22249,22248,7,,0,1,19579,19,19579,2797,7,10101,0,
4,7,1,9,3,0,5,0,0,1,1,1,67149,67148,5,,0,1,19585,19,19585,3917,5,10101,0,
4,9,2,5,6,0,3,0,0,1,1,1,33404,33403,3,,0,1,19587,19,19587,6529,3,10101,0,
4,1,3,0,1,0,9,1,0,1,1,1,1127,1126,9,,1,1,9589,9,19589,1031,19,10101,0,
4,9,1,9,3,0,5,0,0,1,1,1,78260,78259,5,,0,1,19595,19,19595,3919,5,10101,0,
4,1,8,2,0,0,3,7,0,1,1,1,7782,7781,3,,0,2,20513,20,20513,281,73,10101,0,
4,3,7,0,0,0,1,8,2,1,1,1,20226,20225,1,,0,2,20513,20,20513,73,281,10101,0,
4,1,4,8,6,0,3,0,0,1,1,1,71,70,3,,0,2,20523,20,20523,6841,3,10101,0,
4,9,7,5,1,0,3,1,0,1,1,1,34460,34459,3,,1,2,10527,10,20527,1579,13,10101,0,
4,7,6,8,1,0,1,1,0,1,1,1,23349,23348,1,,1,2,10537,10,20537,1867,11,10101,0,
4,1,1,1,4,0,5,0,0,1,1,1,49,48,5,,0,2,20555,20,20555,4111,5,10101,0,
4,1,6,0,0,0,7,3,3,1,1,1,3671,3670,7,,0,2,20557,20,20557,61,337,10101,0,
4,7,3,3,0,0,1,6,0,1,1,1,28893,28892,1,,0,2,20557,20,20557,337,61,10101,0,
4,9,2,0,0,0,9,0,7,1,1,1,34115,34114,9,,0,2,20561,20,20561,29,709,10101,0,
4,9,0,7,0,0,9,2,0,1,1,1,35560,35559,9,,0,2,20561,20,20561,709,29,10101,0,
4,1,3,1,0,0,7,5,1,1,1,1,5671,5670,7,,1,2,10567,10,20567,131,157,10101,0,
4,7,5,1,0,0,1,3,1,1,1,1,25671,25670,1,,1,2,10567,10,20567,157,131,10101,0,
4,7,6,0,0,0,7,0,3,1,1,1,22560,22559,7,,0,2,20569,20,20569,67,307,10101,0,
4,7,0,3,0,0,7,6,0,1,1,1,28893,28892,7,,0,2,20569,20,20569,307,67,10101,0,
4,7,5,8,6,0,3,0,0,1,1,1,22293,22292,3,,0,2,20571,20,20571,6857,3,10101,0,
4,9,3,9,2,0,7,0,0,1,1,1,33360,33359,7,,0,2,20573,20,20573,2939,7,10101,0,
4,3,8,5,1,0,3,1,0,1,1,1,12238,12237,3,,1,2,10579,10,20579,1583,13,10101,0,
4,1,7,8,1,0,1,1,0,1,1,1,1127,1126,1,,1,2,10581,10,20581,1871,11,10101,0,
4,3,6,8,6,0,3,0,0,1,1,1,11182,11181,3,,0,2,20589,20,20589,6863,3,10101,0,
4,9,5,0,0,0,9,4,3,1,1,1,38115,38114,9,,0,2,20591,20,20591,59,349,10101,0,
4,9,4,3,0,0,9,5,0,1,1,1,38893,38892,9,,0,2,20591,20,20591,349,59,10101,0,
4,3,4,0,0,0,9,7,4,1,1,1,19337,19336,9,,0,2,20597,20,20597,43,479,10101,0,
4,9,7,4,0,0,3,4,0,1,1,1,37782,37781,3,,0,2,20597,20,20597,479,43,10101,0,
4,7,5,1,0,0,7,3,1,1,1,1,25671,25670,7,,1,2,11509,11,21509,157,137,10101,0,
4,7,3,1,0,0,7,5,1,1,1,1,27893,27892,7,,1,2,11509,11,21509,137,157,10101,0,
4,7,7,1,7,0,3,0,0,1,1,1,22304,22303,3,,0,2,21531,21,21531,7177,3,10101,0,
4,1,6,0,0,0,3,5,3,1,1,1,5893,5892,3,,0,2,21533,21,21533,61,353,10101,0,
4,3,5,3,0,0,1,6,0,1,1,1,17782,17781,1,,0,2,21533,21,21533,353,61,10101,0,
4,7,5,6,1,0,3,1,0,1,1,1,23349,23348,3,,1,2,11541,11,21541,1657,13,10101,0,
4,3,4,7,0,0,9,2,0,1,1,1,13338,13337,9,,0,2,21547,21,21547,743,29,10101,0,
4,9,2,0,0,0,3,4,7,1,1,1,38559,38558,3,,0,2,21547,21,21547,29,743,10101,0,
4,3,2,0,0,0,7,3,9,1,1,1,15448,15447,7,,0,2,21551,21,21551,23,937,10101,0,
4,7,3,9,0,0,3,2,0,1,1,1,24449,24448,3,,0,2,21551,21,21551,937,23,10101,0,
4,9,7,0,3,0,7,0,0,1,1,1,33371,33370,7,,0,2,21553,21,21553,3079,7,10101,0,
4,7,8,1,7,0,3,0,0,1,1,1,22304,22303,3,,0,2,21561,21,21561,7187,3,10101,0,
4,3,9,1,7,0,3,0,0,1,1,1,11193,11192,3,,0,2,21579,21,21579,7193,3,10101,0,
4,3,8,0,3,0,7,0,0,1,1,1,11149,11148,7,,0,2,21581,21,21581,3083,7,10101,0,
4,1,9,1,0,0,3,1,1,1,1,1,1227,1226,3,,1,2,11583,11,21583,191,113,10101,0,
4,3,1,1,0,0,1,9,1,1,1,1,21226,21225,1,,1,2,11583,11,21583,113,191,10101,0,
4,1,7,0,0,0,7,1,3,1,1,1,1449,1448,7,,0,2,22507,22,22507,71,317,10101,0,
4,7,1,3,0,0,1,7,0,1,1,1,30004,30003,1,,0,2,22507,22,22507,317,71,10101,0,
4,7,4,0,0,0,9,7,4,1,1,1,30448,30447,9,,0,2,22513,22,22513,47,479,10101,0,
4,9,7,4,0,0,7,4,0,1,1,1,37782,37781,7,,0,2,22513,22,22513,479,47,10101,0,
4,7,1,2,3,0,7,0,0,1,1,1,22260,22259,7,,0,2,22519,22,22519,3217,7,10101,0,
4,7,0,5,7,0,3,0,0,1,1,1,22304,22303,3,,0,2,22521,22,22521,7507,3,10101,0,
4,1,0,1,0,0,3,2,2,1,1,1,2449,2448,3,,2,2,2523,2,22523,101,223,10101,0,
4,3,2,2,0,0,1,0,1,1,1,1,11227,11226,1,,2,2,2523,2,22523,223,101,10101,0,
4,3,3,7,1,0,3,1,0,1,1,1,12238,12237,3,,1,2,12529,12,22529,1733,13,10101,0,
4,7,0,5,4,0,5,0,0,1,1,1,66938,66937,5,,0,2,22535,22,22535,4507,5,10101,0,
4,1,3,0,0,0,7,2,7,1,1,1,3004,3003,7,,0,2,22537,22,22537,31,727,10101,0,
4,7,2,7,0,0,1,3,0,1,1,1,25560,25559,1,,0,2,22537,22,22537,727,31,10101,0,
4,1,2,2,3,0,7,0,0,1,1,1,38,37,7,,0,2,22547,22,22547,3221,7,10101,0,
4,7,1,5,7,0,3,0,0,1,1,1,22304,22303,3,,0,2,22551,22,22551,7517,3,10101,0,
4,7,8,1,1,0,9,1,0,1,1,1,23349,23348,9,,1,2,12553,12,22553,1187,19,10101,0,
4,7,2,3,1,0,7,1,0,1,1,1,23349,23348,7,,1,2,12559,12,22559,1327,17,10101,0,
4,3,1,5,4,0,5,0,0,1,1,1,11382,11381,5,,0,2,22565,22,22565,4513,5,10101,0,
4,3,2,5,7,0,3,0,0,1,1,1,11193,11192,3,,0,2,22569,22,22569,7523,3,10101,0,
4,1,1,2,0,0,7,0,1,1,1,1,116,115,7,,2,2,2577,2,22577,211,107,10101,0,
4,7,0,1,0,0,1,1,2,1,1,1,23560,23559,1,,2,2,2577,2,22577,107,211,10101,0,
4,7,6,0,0,0,7,3,3,1,1,1,25893,25892,7,,0,2,22579,22,22579,67,337,10101,0,
4,7,3,3,0,0,7,6,0,1,1,1,28893,28892,7,,0,2,22579,22,22579,337,67,10101,0,
4,3,5,0,2,0,1,1,0,1,1,1,12249,12248,1,,2,2,2583,2,22583,2053,11,10101,0,
4,7,1,5,4,0,5,0,0,1,1,1,66938,66937,5,,0,2,22585,22,22585,4517,5,10101,0,
4,9,2,5,7,0,3,0,0,1,1,1,33415,33414,3,,0,2,22587,22,22587,7529,3,10101,0,
4,9,1,5,4,0,5,0,0,1,1,1,78049,78048,5,,0,2,22595,22,22595,4519,5,10101,0,
4,3,8,3,0,0,9,5,0,1,1,1,16671,16670,9,,0,2,22597,22,22597,383,59,10101,0,
4,9,5,0,0,0,3,8,3,1,1,1,42559,42558,3,,0,2,22597,22,22597,59,383,10101,0,
4,1,7,0,0,0,1,3,3,1,1,1,3671,3670,1,,0,2,23501,23,23501,71,331,10101,0,
4,1,3,3,0,0,1,7,0,1,1,1,7782,7781,1,,0,2,23501,23,23501,331,71,10101,0,
4,7,3,2,1,0,9,1,0,1,1,1,23349,23348,9,,1,2,13503,13,23503,1237,19,10101,0,
4,7,3,1,2,0,1,1,0,1,1,1,23360,23359,1,,2,2,3507,3,23507,2137,11,10101,0,
4,9,5,3,3,0,7,0,0,1,1,1,33371,33370,7,,0,2,23513,23,23513,3359,7,10101,0,
4,3,0,7,4,0,5,0,0,1,1,1,11493,11492,5,,0,2,23515,23,23515,4703,5,10101,0,
4,1,1,8,0,0,9,2,0,1,1,1,2227,2226,9,,0,2,23519,23,23519,811,29,10101,0,
4,9,2,0,0,0,1,1,8,1,1,1,35337,35336,1,,0,2,23519,23,23519,29,811,10101,0,
4,3,4,0,0,0,7,4,5,1,1,1,16115,16114,7,,0,2,23521,23,23521,43,547,10101,0,
4,7,4,5,0,0,3,4,0,1,1,1,26671,26670,3,,0,2,23521,23,23521,547,43,10101,0,
4,1,4,8,7,0,3,0,0,1,1,1,82,81,3,,0,2,23523,23,23523,7841,3,10101,0,
4,1,6,3,3,0,7,0,0,1,1,1,38,37,7,,0,2,23527,23,23527,3361,7,10101,0,
4,1,0,1,0,0,3,3,2,1,1,1,3560,3559,3,,2,2,3533,3,23533,101,233,10101,0,
4,3,3,2,0,0,1,0,1,1,1,1,11227,11226,1,,2,2,3533,3,23533,233,101,10101,0,
4,1,1,8,1,0,3,1,0,1,1,1,1127,1126,3,,1,2,13543,13,23543,1811,13,10101,0,
4,1,4,1,2,0,1,1,0,1,1,1,1138,1137,1,,2,2,3551,3,23551,2141,11,10101,0,
4,3,5,8,7,0,3,0,0,1,1,1,11193,11192,3,,0,2,23559,23,23559,7853,3,10101,0,
4,3,4,1,2,0,1,1,0,1,1,1,12249,12248,1,,2,2,3573,3,23573,2143,11,10101,0,
4,3,0,1,0,0,9,2,2,1,1,1,13560,13559,9,,2,2,3587,3,23587,103,229,10101,0,
4,9,2,2,0,0,3,0,1,1,1,1,33449,33448,3,,2,2,3587,3,23587,229,103,10101,0,
4,1,6,7,0,0,1,3,0,1,1,1,3338,3337,1,,0,2,23591,23,23591,761,31,10101,0,
4,1,3,0,0,0,1,6,7,1,1,1,7448,7447,1,,0,2,23591,23,23591,31,761,10101,0,
4,1,7,3,3,0,7,0,0,1,1,1,38,37,7,,0,2,23597,23,23597,3371,7,10101,0,
4,7,6,1,8,0,3,0,0,1,1,1,22315,22314,3,,0,2,24501,24,24501,8167,3,10101,0,
4,7,0,1,0,0,9,2,2,1,1,1,24671,24670,9,,2,2,4503,4,24503,107,229,10101,0,
4,9,2,2,0,0,7,0,1,1,1,1,33449,33448,7,,2,2,4503,4,24503,229,107,10101,0,
4,3,9,1,0,0,7,2,1,1,1,1,13449,13448,7,,1,2,14511,14,24511,193,127,10101,0,
4,7,2,1,0,0,3,9,1,1,1,1,32337,32336,3,,1,2,14511,14,24511,127,193,10101,0,
4,1,7,1,8,0,3,0,0,1,1,1,93,92,3,,0,2,24513,24,24513,8171,3,10101,0,
4,3,0,9,4,0,5,0,0,1,1,1,11604,11603,5,,0,2,24515,24,24515,4903,5,10101,0,
4,7,3,1,0,0,9,7,1,1,1,1,30115,30114,9,,1,2,14523,14,24523,137,179,10101,0,
4,9,7,1,0,0,7,3,1,1,1,1,36782,36781,7,,1,2,14523,14,24523,179,137,10101,0,
4,1,9,2,1,0,9,1,0,1,1,1,1127,1126,9,,1,2,14529,14,24529,1291,19,10101,0,
4,9,7,1,8,0,3,0,0,1,1,1,33426,33425,3,,0,2,24537,24,24537,8179,3,10101,0,
4,3,6,4,0,0,3,5,0,1,1,1,16671,16670,3,,0,2,24539,24,24539,463,53,10101,0,
4,3,5,0,0,0,3,6,4,1,1,1,18226,18225,3,,0,2,24539,24,24539,53,463,10101,0,
4,9,0,9,4,0,5,0,0,1,1,1,78271,78270,5,,0,2,24545,24,24545,4909,5,10101,0,
4,1,7,5,0,0,3,4,0,1,1,1,4449,4448,3,,0,2,24553,24,24553,571,43,10101,0,
4,3,4,0,0,0,1,7,5,1,1,1,19448,19447,1,,0,2,24553,24,24553,43,571,10101,0,
4,9,8,8,1,0,3,1,0,1,1,1,34460,34459,3,,1,2,14557,14,24557,1889,13,10101,0,
4,1,4,0,0,0,9,9,5,1,1,1,10559,10558,9,,0,2,24559,24,24559,41,599,10101,0,
4,9,9,5,0,0,1,4,0,1,1,1,37782,37781,1,,0,2,24559,24,24559,599,41,10101,0,
4,1,1,3,0,0,9,7,0,1,1,1,7782,7781,9,,0,2,24569,24,24569,311,79,10101,0,
4,9,7,0,0,0,1,1,3,1,1,1,34782,34781,1,,0,2,24569,24,24569,79,311,10101,0,
4,1,9,1,8,0,3,0,0,1,1,1,93,92,3,,0,2,24573,24,24573,8191,3,10101,0,
4,1,1,5,3,0,7,0,0,1,1,1,38,37,7,,0,2,24577,24,24577,3511,7,10101,0,
4,3,2,5,0,0,7,4,0,1,1,1,15560,15559,7,,0,2,24581,24,24581,523,47,10101,0,
4,7,4,0,0,0,3,2,5,1,1,1,25004,25003,3,,0,2,24581,24,24581,47,523,10101,0,
4,9,6,0,1,0,3,2,0,1,1,1,35571,35570,3,,2,2,4587,4,24587,1069,23,10101,0,
4,7,6,3,0,0,7,6,0,1,1,1,28893,28892,7,,0,2,24589,24,24589,367,67,10101,0,
4,7,6,0,0,0,7,6,3,1,1,1,29226,29225,7,,0,2,24589,24,24589,67,367,10101,0,
4,9,1,9,4,0,5,0,0,1,1,1,78271,78270,5,,0,2,24595,24,24595,4919,5,10101,0,
4,7,4,4,1,0,7,1,0,1,1,1,23349,23348,7,,1,2,14599,14,24599,1447,17,10101,0,
4,3,4,6,3,0,7,0,0,1,1,1,11149,11148,7,,0,2,25501,25,25501,3643,7,10101,0,
4,1,0,5,8,0,3,0,0,1,1,1,93,92,3,,0,2,25503,25,25503,8501,3,10101,0,
4,1,0,1,5,0,5,0,0,1,1,1,60,59,5,,0,2,25505,25,25505,5101,5,10101,0,
4,9,0,1,1,0,3,2,0,1,1,1,35571,35570,3,,2,2,5507,5,25507,1109,23,10101,0,
4,3,6,2,0,0,7,9,0,1,1,1,21115,21114,7,,0,2,25511,25,25511,263,97,10101,0,
4,7,9,0,0,0,3,6,2,1,1,1,29115,29114,3,,0,2,25511,25,25511,97,263,10101,0,
4,1,3,0,0,0,3,2,8,1,1,1,3115,3114,3,,0,2,25513,25,25513,31,823,10101,0,
4,3,2,8,0,0,1,3,0,1,1,1,14449,14448,1,,0,2,25513,25,25513,823,31,10101,0,
4,7,0,1,5,0,5,0,0,1,1,1,66727,66726,5,,0,2,25535,25,25535,5107,5,10101,0,
4,3,1,5,8,0,3,0,0,1,1,1,11204,11203,3,,0,2,25539,25,25539,8513,3,10101,0,
4,3,3,4,0,0,9,5,0,1,1,1,16671,16670,9,,0,2,25547,25,25547,433,59,10101,0,
4,9,5,0,0,0,3,3,4,1,1,1,37115,37114,3,,0,2,25547,25,25547,59,433,10101,0,
4,1,8,8,0,0,9,2,0,1,1,1,2227,2226,9,,0,2,25549,25,25549,881,29,10101,0,
4,9,2,0,0,0,1,8,8,1,1,1,43114,43113,1,,0,2,25549,25,25549,29,881,10101,0,
4,1,6,0,0,0,9,1,4,1,1,1,1560,1559,9,,0,2,25559,25,25559,61,419,10101,0,
4,9,1,4,0,0,1,6,0,1,1,1,40004,40003,1,,0,2,25559,25,25559,419,61,10101,0,
4,1,2,5,8,0,3,0,0,1,1,1,93,92,3,,0,2,25563,25,25563,8521,3,10101,0,
4,3,1,1,5,0,5,0,0,1,1,1,11171,11170,5,,0,2,25565,25,25565,5113,5,10101,0,
4,1,9,6,0,0,7,3,0,1,1,1,3338,3337,7,,0,2,25567,25,25567,691,37,10101,0,
4,7,3,0,0,0,1,9,6,1,1,1,32892,32891,1,,0,2,25567,25,25567,37,691,10101,0,
4,7,0,1,0,0,9,3,2,1,1,1,25782,25781,9,,2,2,5573,5,25573,107,239,10101,0,
4,9,3,2,0,0,7,0,1,1,1,1,33449,33448,7,,2,2,5573,5,25573,239,107,10101,0,
4,7,2,5,8,0,3,0,0,1,1,1,22315,22314,3,,0,2,25581,25,25581,8527,3,10101,0,
4,3,6,1,0,0,7,5,1,1,1,1,16782,16781,7,,1,2,15591,15,25591,163,157,10101,0,
4,7,5,1,0,0,3,6,1,1,1,1,29004,29003,3,,1,2,15591,15,25591,157,163,10101,0,
4,9,1,1,5,0,5,0,0,1,1,1,77838,77837,5,,0,2,25595,25,25595,5119,5,10101,0,
4,9,5,5,1,0,7,1,0,1,1,1,34460,34459,7,,1,2,16503,16,26503,1559,17,10101,0,
4,9,3,0,2,0,3,1,0,1,1,1,34471,34470,3,,2,2,6507,6,26507,2039,13,10101,0,
4,7,3,8,8,0,3,0,0,1,1,1,22315,22314,3,,0,2,26511,26,26511,8837,3,10101,0,
4,3,0,3,5,0,5,0,0,1,1,1,11282,11281,5,,0,2,26515,26,26515,5303,5,10101,0,
4,9,3,8,8,0,3,0,0,1,1,1,33426,33425,3,,0,2,26517,26,26517,8839,3,10101,0,
4,3,5,1,1,0,3,2,0,1,1,1,13349,13348,3,,2,2,6519,6,26519,1153,23,10101,0,
4,1,1,4,2,0,1,1,0,1,1,1,1138,1137,1,,2,2,6521,6,26521,2411,11,10101,0,
4,1,4,0,0,0,7,4,6,1,1,1,5115,5114,7,,0,2,26527,26,26527,41,647,10101,0,
4,7,4,6,0,0,1,4,0,1,1,1,26671,26670,1,,0,2,26527,26,26527,647,41,10101,0,
4,3,4,0,0,0,7,1,6,1,1,1,12893,12892,7,,0,2,26531,26,26531,43,617,10101,0,
4,7,1,6,0,0,3,4,0,1,1,1,26671,26670,3,,0,2,26531,26,26531,617,43,10101,0,
4,9,0,3,5,0,5,0,0,1,1,1,77949,77948,5,,0,2,26545,26,26545,5309,5,10101,0,
4,9,4,8,8,0,3,0,0,1,1,1,33426,33425,3,,0,2,26547,26,26547,8849,3,10101,0,
4,1,9,1,0,0,9,3,1,1,1,1,3449,3448,9,,1,2,16549,16,26549,191,139,10101,0,
4,9,3,1,0,0,1,9,1,1,1,1,43448,43447,1,,1,2,16549,16,26549,139,191,10101,0,
4,3,9,7,3,0,7,0,0,1,1,1,11149,11148,7,,0,2,26551,26,26551,3793,7,10101,0,
4,1,0,1,0,0,3,6,2,1,1,1,6893,6892,3,,2,2,6563,6,26563,101,263,10101,0,
4,3,6,2,0,0,1,0,1,1,1,1,11227,11226,1,,2,2,6563,6,26563,263,101,10101,0,
4,1,3,0,0,0,7,5,8,1,1,1,6448,6447,7,,0,2,26567,26,26567,31,857,10101,0,
4,7,5,8,0,0,1,3,0,1,1,1,25560,25559,1,,0,2,26567,26,26567,857,31,10101,0,
4,3,6,1,0,0,3,6,1,1,1,1,17893,17892,3,,1,2,16569,16,26569,163,163,10101,0,
4,7,9,7,3,0,7,0,0,1,1,1,22260,22259,7,,0,2,26579,26,26579,3797,7,10101,0,
4,9,9,3,1,0,9,1,0,1,1,1,34460,34459,9,,1,2,16581,16,26581,1399,19,10101,0,
4,1,6,8,8,0,3,0,0,1,1,1,93,92,3,,0,2,26583,26,26583,8861,3,10101,0,
4,7,1,4,2,0,1,1,0,1,1,1,23360,23359,1,,2,2,6587,6,26587,2417,11,10101,0,
4,3,6,8,8,0,3,0,0,1,1,1,11204,11203,3,,0,2,26589,26,26589,8863,3,10101,0,
4,7,9,3,0,0,7,6,0,1,1,1,28893,28892,7,,0,2,26599,26,26599,397,67,10101,0,
4,7,6,0,0,0,7,9,3,1,1,1,32559,32558,7,,0,2,26599,26,26599,67,397,10101,0,
4,9,2,9,3,0,7,0,0,1,1,1,33371,33370,7,,0,2,27503,27,27503,3929,7,10101,0,
4,1,0,5,5,0,5,0,0,1,1,1,282,281,5,,0,2,27505,27,27505,5501,5,10101,0,
4,3,0,5,5,0,5,0,0,1,1,1,11393,11392,5,,0,2,27515,27,27515,5503,5,10101,0,
4,1,3,9,3,0,7,0,0,1,1,1,38,37,7,,0,2,27517,27,27517,3931,7,10101,0,
4,3,7,1,9,0,3,0,0,1,1,1,11215,11214,3,,0,2,27519,27,27519,9173,3,10101,0,
4,9,1,6,1,0,7,1,0,1,1,1,34460,34459,7,,1,2,17523,17,27523,1619,17,10101,0,
4,3,0,5,2,0,1,1,0,1,1,1,12249,12248,1,,2,2,7533,7,27533,2503,11,10101,0,
4,7,0,5,5,0,5,0,0,1,1,1,66949,66948,5,,0,2,27535,27,27535,5507,5,10101,0,
4,1,8,1,9,0,3,0,0,1,1,1,104,103,3,,0,2,27543,27,27543,9181,3,10101,0,
4,7,6,4,0,0,9,5,0,1,1,1,27782,27781,9,,0,2,27553,27,27553,467,59,10101,0,
4,9,5,0,0,0,7,6,4,1,1,1,40448,40447,7,,0,2,27553,27,27553,59,467,10101,0,
4,1,2,6,1,0,7,1,0,1,1,1,1127,1126,7,,1,2,17557,17,27557,1621,17,10101,0,
4,7,8,1,9,0,3,0,0,1,1,1,22326,22325,3,,0,2,27561,27,27561,9187,3,10101,0,
4,1,4,6,0,0,3,4,0,1,1,1,4449,4448,3,,0,2,27563,27,27563,641,43,10101,0,
4,3,4,0,0,0,1,4,6,1,1,1,16226,16225,1,,0,2,27563,27,27563,43,641,10101,0,
4,1,5,4,1,0,9,1,0,1,1,1,1127,1126,9,,1,2,17569,17,27569,1451,19,10101,0,
4,9,7,0,0,0,9,4,3,1,1,1,38115,38114,9,,0,2,27571,27,27571,79,349,10101,0,
4,9,4,3,0,0,9,7,0,1,1,1,41115,41114,9,,0,2,27571,27,27571,349,79,10101,0,
4,7,8,5,0,0,7,4,0,1,1,1,26671,26670,7,,0,2,27589,27,27589,587,47,10101,0,
4,7,4,0,0,0,7,8,5,1,1,1,31670,31669,7,,0,2,27589,27,27589,47,587,10101,0,
4,1,4,0,0,0,3,7,6,1,1,1,8448,8447,3,,0,2,27593,27,27593,41,673,10101,0,
4,3,7,6,0,0,1,4,0,1,1,1,15560,15559,1,,0,2,27593,27,27593,673,41,10101,0,
4,9,1,5,5,0,5,0,0,1,1,1,78060,78059,5,,0,2,27595,27,27595,5519,5,10101,0,
4,9,9,1,9,0,3,0,0,1,1,1,33437,33436,3,,0,2,27597,27,27597,9199,3,10101,0,
4,1,9,5,2,0,1,1,0,1,1,1,1138,1137,1,,2,2,8501,8,28501,2591,11,10101,0,
4,1,0,7,5,0,5,0,0,1,1,1,393,392,5,,0,2,28505,28,28505,5701,5,10101,0,
4,3,8,9,0,0,9,2,0,1,1,1,13338,13337,9,,0,2,28507,28,28507,983,29,10101,0,
4,9,2,0,0,0,3,8,9,1,1,1,43225,43224,3,,0,2,28507,28,28507,29,983,10101,0,
4,3,7,0,4,0,7,0,0,1,1,1,11160,11159,7,,0,2,28511,28,28511,4073,7,10101,0,
4,3,9,5,2,0,1,1,0,1,1,1,12249,12248,1,,2,2,8523,8,28523,2593,11,10101,0,
4,7,4,0,0,0,7,0,6,1,1,1,22893,22892,7,,0,2,28529,28,28529,47,607,10101,0,
